2022-12-19 13:21:46.224 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 12 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=1.186 сек., синхр.=0.233 сек., всего=1.494 сек.; синхронизировано_файлов=12, самая_долгая_синхр.=0.028 сек., средняя=0.020 сек.; расстояние=4 kB, ожидалось=1171 kB
2022-12-19 13:26:44.226 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 13:26:44.686 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.322 сек., синхр.=0.072 сек., всего=0.461 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.027 сек., средняя=0.018 сек.; расстояние=2 kB, ожидалось=1054 kB
2022-12-19 13:31:44.701 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 13:31:44.922 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 2 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.103 сек., синхр.=0.049 сек., всего=0.222 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.027 сек., средняя=0.025 сек.; расстояние=2 kB, ожидалось=949 kB
2022-12-19 13:46:44.959 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 13:46:45.197 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 2 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.109 сек., синхр.=0.052 сек., всего=0.238 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.028 сек., средняя=0.026 сек.; расстояние=3 kB, ожидалось=854 kB
2022-12-19 13:51:44.207 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 13:51:44.441 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 2 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.112 сек., синхр.=0.048 сек., всего=0.235 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.027 сек., средняя=0.024 сек.; расстояние=3 kB, ожидалось=769 kB
2022-12-19 14:06:44.472 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 14:06:46.142 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 13 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=1.305 сек., синхр.=0.287 сек., всего=1.670 сек.; синхронизировано_файлов=13, самая_долгая_синхр.=0.037 сек., средняя=0.023 сек.; расстояние=6 kB, ожидалось=693 kB
2022-12-19 14:16:44.163 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 14:16:44.872 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 3 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.212 сек., синхр.=0.144 сек., всего=0.709 сек.; синхронизировано_файлов=3, самая_долгая_синхр.=0.052 сек., средняя=0.048 сек.; расстояние=3 kB, ожидалось=624 kB
2022-12-19 15:21:44.974 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 15:21:45.275 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 2 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.115 сек., синхр.=0.055 сек., всего=0.301 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.028 сек., средняя=0.028 сек.; расстояние=3 kB, ожидалось=562 kB
2022-12-19 15:31:44.285 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 15:31:45.781 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 13 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=1.278 сек., синхр.=0.148 сек., всего=1.497 сек.; синхронизировано_файлов=13, самая_долгая_синхр.=0.055 сек., средняя=0.012 сек.; расстояние=6 kB, ожидалось=506 kB
2022-12-19 15:36:44.784 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 15:36:46.051 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 10 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.961 сек., синхр.=0.225 сек., всего=1.267 сек.; синхронизировано_файлов=10, самая_долгая_синхр.=0.033 сек., средняя=0.023 сек.; расстояние=8 kB, ожидалось=456 kB
2022-12-19 15:46:44.067 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 15:46:44.414 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 3 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.210 сек., синхр.=0.067 сек., всего=0.348 сек.; синхронизировано_файлов=3, самая_долгая_синхр.=0.028 сек., средняя=0.023 сек.; расстояние=7 kB, ожидалось=412 kB
2022-12-19 15:51:44.425 +04 [4884] СООБЩЕНИЕ:  начата контрольная точка: time
2022-12-19 15:51:45.700 +04 [4884] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 10 (0.1%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.975 сек., синхр.=0.225 сек., всего=1.275 сек.; синхронизировано_файлов=10, самая_долгая_синхр.=0.028 сек., средняя=0.023 сек.; расстояние=11 kB, ожидалось=371 kB
